slug_game,medal_type,country_name,country_3_letter_code
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Ukraine,UKR
pyeongchang-2018,SILVER,People's Republic of China,CHN
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Austria,AUT
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Japan,JPN
pyeongchang-2018,BRONZE,Austria,AUT
pyeongchang-2018,GOLD,Sweden,SWE
pyeongchang-2018,SILVER,Republic of Korea,KOR
pyeongchang-2018,BRONZE,Japan,JPN
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,SILVER,Switzerland,SUI
pyeongchang-2018,SILVER,Switzerland,SUI
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,United States of America,USA
pyeongchang-2018,SILVER,Sweden,SWE
pyeongchang-2018,BRONZE,Switzerland,SUI
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,BRONZE,United States of America,USA
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,SILVER,France,FRA
pyeongchang-2018,SILVER,France,FRA
pyeongchang-2018,BRONZE,United States of America,USA
pyeongchang-2018,BRONZE,United States of America,USA
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,People's Republic of China,CHN
pyeongchang-2018,SILVER,People's Republic of China,CHN
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Japan,JPN
pyeongchang-2018,SILVER,Japan,JPN
pyeongchang-2018,BRONZE,Spain,ESP
pyeongchang-2018,GOLD,Olympic Athletes from Russia,OAR
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Poland,POL
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Japan,JPN
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Poland,POL
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Netherlands,NED
pyeongchang-2018,SILVER,Canada,CAN
pyeongchang-2018,BRONZE,Italy,ITA
pyeongchang-2018,GOLD,Republic of Korea,KOR
pyeongchang-2018,SILVER,People's Republic of China,CHN
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Italy,ITA
pyeongchang-2018,SILVER,Netherlands,NED
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Hungary,HUN
pyeongchang-2018,SILVER,People's Republic of China,CHN
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,BRONZE,Republic of Korea,KOR
pyeongchang-2018,GOLD,People's Republic of China,CHN
pyeongchang-2018,SILVER,Republic of Korea,KOR
pyeongchang-2018,BRONZE,Republic of Korea,KOR
pyeongchang-2018,GOLD,Republic of Korea,KOR
pyeongchang-2018,SILVER,Italy,ITA
pyeongchang-2018,BRONZE,Netherlands,NED
pyeongchang-2018,GOLD,Republic of Korea,KOR
pyeongchang-2018,SILVER,Netherlands,NED
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Switzerland,SUI
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,BRONZE,Switzerland,SUI
pyeongchang-2018,GOLD,Austria,AUT
pyeongchang-2018,SILVER,France,FRA
pyeongchang-2018,BRONZE,France,FRA
pyeongchang-2018,GOLD,Austria,AUT
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,France,FRA
pyeongchang-2018,GOLD,Sweden,SWE
pyeongchang-2018,SILVER,Switzerland,SUI
pyeongchang-2018,BRONZE,Austria,AUT
pyeongchang-2018,GOLD,Austria,AUT
pyeongchang-2018,SILVER,Switzerland,SUI
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Sweden,SWE
pyeongchang-2018,SILVER,Switzerland,SUI
pyeongchang-2018,BRONZE,Austria,AUT
pyeongchang-2018,GOLD,United States of America,USA
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Italy,ITA
pyeongchang-2018,GOLD,Italy,ITA
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,United States of America,USA
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Switzerland,SUI
pyeongchang-2018,GOLD,Czech Republic,CZE
pyeongchang-2018,SILVER,Austria,AUT
pyeongchang-2018,BRONZE,Liechtenstein,LIE
pyeongchang-2018,GOLD,Switzerland,SUI
pyeongchang-2018,SILVER,Austria,AUT
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Canada,CAN
pyeongchang-2018,BRONZE,Austria,AUT
pyeongchang-2018,GOLD,Austria,AUT
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,BRONZE,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Austria,AUT
pyeongchang-2018,SILVER,Austria,AUT
pyeongchang-2018,BRONZE,Germany,GER
pyeongchang-2018,BRONZE,Germany,GER
pyeongchang-2018,GOLD,United States of America,USA
pyeongchang-2018,SILVER,Canada,CAN
pyeongchang-2018,BRONZE,Finland,FIN
pyeongchang-2018,GOLD,Olympic Athletes from Russia,OAR
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Sweden,SWE
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Italy,ITA
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Switzerland,SUI
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,BRONZE,France,FRA
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Sweden,SWE
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,BRONZE,Finland,FIN
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Finland,FIN
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Sweden,SWE
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Finland,FIN
pyeongchang-2018,GOLD,United States of America,USA
pyeongchang-2018,GOLD,United States of America,USA
pyeongchang-2018,SILVER,Sweden,SWE
pyeongchang-2018,SILVER,Sweden,SWE
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,BRONZE,Norway,NOR
pyeongchang-2018,GOLD,Sweden,SWE
pyeongchang-2018,SILVER,Norway,NOR
pyeongchang-2018,BRONZE,Olympic Athletes from Russia,OAR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,SILVER,Olympic Athletes from Russia,OAR
pyeongchang-2018,BRONZE,France,FRA
pyeongchang-2018,BRONZE,France,FRA
pyeongchang-2018,GOLD,Norway,NOR
pyeongchang-2018,SILVER,Finland,FIN
pyeongchang-2018,BRONZE,Sweden,SWE
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,SILVER,United States of America,USA
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,BRONZE,Canada,CAN
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,SILVER,Germany,GER
pyeongchang-2018,SILVER,Republic of Korea,KOR
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,GOLD,Canada,CAN
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,GOLD,Germany,GER
pyeongchang-2018,BRONZE,Latvia,LAT
pyeongchang-2018,BRONZE,Latvia,LAT
rio-2016,GOLD,Colombia,COL
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Venezuela,VEN
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Netherlands,NED
rio-2016,BRONZE,Colombia,COL
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Sweden,SWE
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Republic of Korea,KOR
rio-2016,SILVER,New Zealand,NZL
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Serbia,SRB
rio-2016,BRONZE,Spain,ESP
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Spain,ESP
rio-2016,BRONZE,Serbia,SRB
rio-2016,GOLD,Fiji,FIJ
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,South Africa,RSA
rio-2016,GOLD,Australia,AUS
rio-2016,SILVER,New Zealand,NZL
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Spain,ESP
rio-2016,BRONZE,Bulgaria,BUL
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Russian Federation,RUS
rio-2016,BRONZE,Ukraine,UKR
rio-2016,GOLD,Hungary,HUN
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Russian Federation,RUS
rio-2016,BRONZE,Ukraine,UKR
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Tunisia,TUN
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Ukraine,UKR
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Romania,ROU
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Hungary,HUN
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Republic of Korea,KOR
rio-2016,GOLD,Republic of Korea,KOR
rio-2016,SILVER,Hungary,HUN
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,France,FRA
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Hungary,HUN
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Sweden,SWE
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Brazil,BRA
rio-2016,SILVER,Germany,GER
rio-2016,BRONZE,Nigeria,NGR
rio-2016,GOLD,Australia,AUS
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,Poland,POL
rio-2016,GOLD,Russian Federation,RUS
rio-2016,SILVER,Ukraine,UKR
rio-2016,BRONZE,Mexico,MEX
rio-2016,GOLD,France,FRA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Germany,GER
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Sweden,SWE
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Greece,GRE
rio-2016,SILVER,Germany,GER
rio-2016,BRONZE,Switzerland,SUI
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Republic of Korea,KOR
rio-2016,SILVER,Vietnam,VIE
rio-2016,BRONZE,Democratic People's Republic of Korea,PRK
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,Russian Federation,RUS
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,Independent Olympic Athletes,IOA
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Russian Federation,RUS
rio-2016,BRONZE,Greece,GRE
rio-2016,GOLD,Australia,AUS
rio-2016,SILVER,New Zealand,NZL
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,Sweden,SWE
rio-2016,BRONZE,Independent Olympic Athletes,IOA
rio-2016,GOLD,Vietnam,VIE
rio-2016,SILVER,Brazil,BRA
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,Ukraine,UKR
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Croatia,CRO
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Republic of Korea,KOR
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Russian Federation,RUS
rio-2016,SILVER,Russian Federation,RUS
rio-2016,BRONZE,Germany,GER
rio-2016,BRONZE,Germany,GER
rio-2016,GOLD,Italy,ITA
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Denmark,DEN
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Australia,AUS
rio-2016,BRONZE,Denmark,DEN
rio-2016,GOLD,Netherlands,NED
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Australia,AUS
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Belgium,BEL
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,New Zealand,NZL
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Netherlands,NED
rio-2016,BRONZE,Malaysia,MAS
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Tajikistan,TJK
rio-2016,SILVER,Belarus,BLR
rio-2016,BRONZE,Poland,POL
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,Ethiopia,ETH
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Canada,CAN
rio-2016,SILVER,Qatar,QAT
rio-2016,BRONZE,Ukraine,UKR
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,Algeria,ALG
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Poland,POL
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Slovakia,SVK
rio-2016,SILVER,Australia,AUS
rio-2016,BRONZE,Japan,JPN
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Jamaica,JAM
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,Brazil,BRA
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Bahrain,BRN
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,Bahrain,BRN
rio-2016,BRONZE,Ethiopia,ETH
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Algeria,ALG
rio-2016,BRONZE,New Zealand,NZL
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Poland,POL
rio-2016,BRONZE,Germany,GER
rio-2016,GOLD,Greece,GRE
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,New Zealand,NZL
rio-2016,GOLD,Ethiopia,ETH
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,Ethiopia,ETH
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,New Zealand,NZL
rio-2016,BRONZE,Hungary,HUN
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,Canada,CAN
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,New Zealand,NZL
rio-2016,GOLD,Belgium,BEL
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,Ethiopia,ETH
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,Trinidad and Tobago,TTO
rio-2016,GOLD,Colombia,COL
rio-2016,SILVER,Venezuela,VEN
rio-2016,BRONZE,Kazakhstan,KAZ
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,Ethiopia,ETH
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,Turkey,TUR
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Serbia,SRB
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Jamaica,JAM
rio-2016,BRONZE,Bahamas,BAH
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Jamaica,JAM
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,South Africa,RSA
rio-2016,SILVER,Grenada,GRN
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Croatia,CRO
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,Cuba,CUB
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Jamaica,JAM
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,Japan,JPN
rio-2016,BRONZE,Canada,CAN
rio-2016,GOLD,Spain,ESP
rio-2016,SILVER,Bulgaria,BUL
rio-2016,BRONZE,Croatia,CRO
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,Australia,AUS
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,Spain,ESP
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,Croatia,CRO
rio-2016,SILVER,South Africa,RSA
rio-2016,BRONZE,Czech Republic,CZE
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Denmark,DEN
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Kenya,KEN
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,South Africa,RSA
rio-2016,BRONZE,Great Britain,GBR
rio-2016,GOLD,Jamaica,JAM
rio-2016,SILVER,Netherlands,NED
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Mexico,MEX
rio-2016,BRONZE,People's Republic of China,CHN
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Ethiopia,ETH
rio-2016,GOLD,South Africa,RSA
rio-2016,SILVER,Burundi,BDI
rio-2016,BRONZE,Kenya,KEN
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Kenya,KEN
rio-2016,BRONZE,Ethiopia,ETH
rio-2016,GOLD,Bahamas,BAH
rio-2016,SILVER,United States of America,USA
rio-2016,BRONZE,Jamaica,JAM
rio-2016,GOLD,Germany,GER
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Brazil,BRA
rio-2016,SILVER,Brazil,BRA
rio-2016,BRONZE,United States of America,USA
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,Brazil,BRA
rio-2016,GOLD,Brazil,BRA
rio-2016,SILVER,Italy,ITA
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Netherlands,NED
rio-2016,BRONZE,Netherlands,NED
rio-2016,GOLD,Democratic People's Republic of Korea,PRK
rio-2016,SILVER,Belarus,BLR
rio-2016,BRONZE,Spain,ESP
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Democratic People's Republic of Korea,PRK
rio-2016,BRONZE,Kazakhstan,KAZ
rio-2016,GOLD,Uzbekistan,UZB
rio-2016,SILVER,Armenia,ARM
rio-2016,BRONZE,Kazakhstan,KAZ
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Democratic People's Republic of Korea,PRK
rio-2016,BRONZE,Thailand,THA
rio-2016,GOLD,Chinese Taipei,TPE
rio-2016,SILVER,Philippines,PHI
rio-2016,BRONZE,Republic of Korea,KOR
rio-2016,GOLD,Islamic Republic of Iran,IRI
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,Kazakhstan,KAZ
rio-2016,GOLD,Colombia,COL
rio-2016,SILVER,Indonesia,INA
rio-2016,BRONZE,Kazakhstan,KAZ
rio-2016,GOLD,Georgia,GEO
rio-2016,SILVER,Armenia,ARM
rio-2016,BRONZE,Georgia,GEO
rio-2016,GOLD,Islamic Republic of Iran,IRI
rio-2016,SILVER,Belarus,BLR
rio-2016,BRONZE,Lithuania,LTU
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Kazakhstan,KAZ
rio-2016,BRONZE,Egypt,EGY
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Democratic People's Republic of Korea,PRK
rio-2016,BRONZE,United States of America,USA
rio-2016,GOLD,People's Republic of China,CHN
rio-2016,SILVER,Turkey,TUR
rio-2016,BRONZE,Colombia,COL
rio-2016,GOLD,Thailand,THA
rio-2016,SILVER,Thailand,THA
rio-2016,BRONZE,Chinese Taipei,TPE
rio-2016,GOLD,Kazakhstan,KAZ
rio-2016,SILVER,People's Republic of China,CHN
rio-2016,BRONZE,Egypt,EGY
rio-2016,GOLD,Thailand,THA
rio-2016,SILVER,Indonesia,INA
rio-2016,BRONZE,Japan,JPN
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,France,FRA
rio-2016,BRONZE,Spain,ESP
rio-2016,BRONZE,Germany,GER
rio-2016,GOLD,Hungary,HUN
rio-2016,GOLD,Hungary,HUN
rio-2016,SILVER,Germany,GER
rio-2016,SILVER,Germany,GER
rio-2016,BRONZE,Poland,POL
rio-2016,BRONZE,Poland,POL
rio-2016,GOLD,Hungary,HUN
rio-2016,SILVER,Denmark,DEN
rio-2016,BRONZE,New Zealand,NZL
rio-2016,GOLD,Germany,GER
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Serbia,SRB
rio-2016,SILVER,Serbia,SRB
rio-2016,BRONZE,Australia,AUS
rio-2016,BRONZE,Australia,AUS
rio-2016,GOLD,Hungary,HUN
rio-2016,SILVER,Germany,GER
rio-2016,BRONZE,Belarus,BLR
rio-2016,GOLD,Ukraine,UKR
rio-2016,SILVER,Azerbaijan,AZE
rio-2016,BRONZE,Brazil,BRA
rio-2016,GOLD,Spain,ESP
rio-2016,GOLD,Spain,ESP
rio-2016,SILVER,Great Britain,GBR
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Lithuania,LTU
rio-2016,BRONZE,Lithuania,LTU
rio-2016,GOLD,New Zealand,NZL
rio-2016,SILVER,Poland,POL
rio-2016,BRONZE,Azerbaijan,AZE
rio-2016,GOLD,Spain,ESP
rio-2016,SILVER,Czech Republic,CZE
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Germany,GER
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Brazil,BRA
rio-2016,SILVER,Brazil,BRA
rio-2016,BRONZE,Ukraine,UKR
rio-2016,BRONZE,Ukraine,UKR
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Slovakia,SVK
rio-2016,BRONZE,Czech Republic,CZE
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Brazil,BRA
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,Serbia,SRB
rio-2016,SILVER,Croatia,CRO
rio-2016,BRONZE,Italy,ITA
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Italy,ITA
rio-2016,BRONZE,Russian Federation,RUS
rio-2016,GOLD,France,FRA
rio-2016,GOLD,France,FRA
rio-2016,SILVER,Ireland,IRL
rio-2016,SILVER,Ireland,IRL
rio-2016,BRONZE,Norway,NOR
rio-2016,BRONZE,Norway,NOR
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Australia,AUS
rio-2016,BRONZE,Italy,ITA
rio-2016,GOLD,Croatia,CRO
rio-2016,GOLD,Croatia,CRO
rio-2016,SILVER,Lithuania,LTU
rio-2016,SILVER,Lithuania,LTU
rio-2016,BRONZE,Norway,NOR
rio-2016,BRONZE,Norway,NOR
rio-2016,GOLD,New Zealand,NZL
rio-2016,SILVER,Croatia,CRO
rio-2016,BRONZE,Czech Republic,CZE
rio-2016,GOLD,Poland,POL
rio-2016,GOLD,Poland,POL
rio-2016,SILVER,Great Britain,GBR
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Lithuania,LTU
rio-2016,BRONZE,Lithuania,LTU
rio-2016,GOLD,Germany,GER
rio-2016,SILVER,Netherlands,NED
rio-2016,BRONZE,Poland,POL
rio-2016,GOLD,Switzerland,SUI
rio-2016,SILVER,Denmark,DEN
rio-2016,BRONZE,France,FRA
rio-2016,GOLD,Great Britain,GBR
rio-2016,SILVER,Germany,GER
rio-2016,BRONZE,Netherlands,NED
rio-2016,GOLD,United States of America,USA
rio-2016,SILVER,Great Britain,GBR
rio-2016,BRONZE,Romania,ROU
